DB 0 MOTIF	POL005.1	DPE
 257.0	0	4.5
 258.0	0	1
 259.0	0	3
 260.0	0	6
 261.0	0	4
 262.0	0	5
 263.0	0	5
 264.0	0	1
 265.0	0	5
 266.0	0	3
 267.0	0	7
 268.0	0	2
 269.0	0	2
 270.0	0	5
 271.0	0	1
 272.0	0	1
 273.0	0	4
 274.0	0	2
 275.0	0	6
 276.0	0	2
 277.0	0	3
 278.0	0	5.25
 279.0	0	2
 280.0	0	5
 281.0	0	3
 282.0	1	5
 283.0	0	2
 284.0	1	6
 285.0	0	4
 286.0	0	1
 287.0	0	1
 288.0	0	2
 289.0	1	2
 290.0	0	3
 291.0	0	3
 292.0	0	4
 293.0	0	1
 294.0	0	5
 295.0	0	6
 296.0	0	5
 297.0	0	1
 298.0	0	3
 299.0	0	3
 300.0	0	2
 301.0	0	1
 302.0	0	1
 303.0	0	3
 304.0	0	2
 305.0	0	4
 306.0	0	4
 307.0	0	5
 308.0	0	1
 309.0	0	4
 310.0	0	0
 311.0	0	6
 312.0	0	4
 313.0	0	1
 314.0	0	1
 315.0	1	1
 316.0	1	5
 317.0	2	5
 318.0	1	3
 319.0	0	5
 320.0	0	2
 321.0	0	3
 322.0	0	3
 323.0	0	4
 324.0	0	0
 325.0	0	6
 326.0	0	1
 327.0	0	4
 328.0	0	3
 329.0	0	1
 330.0	0	3
 331.0	0	3
 332.0	0	4
 333.0	0	2
 334.0	0	3
 335.0	0	3
 336.0	1	3.5
 337.0	0	2
 338.0	0	6
 339.0	1	2
 340.0	0	1
 341.0	0	5
 342.0	0	3
 343.0	0	3
 344.0	0	1
 345.0	0	2
 346.0	0	4
 347.0	0	1
 348.0	0	2
 349.0	0	6
 350.0	0	4
 351.0	0	0
 352.0	0	2
 353.0	0	1
 354.0	0	2
 355.0	0	6
 356.0	0	0
 357.0	0	3
 358.0	0	3
 359.0	0	3
 360.0	0	0
 361.0	0	2
 362.0	0	3
 363.0	0	3
 364.0	0	3
 365.0	0	2
 366.0	0	3
 367.0	0	1
 368.0	0	2
 369.0	0	1
 370.0	0	1
 371.0	0	2
 372.0	0	1
 373.0	0	0
 374.0	0	0
 375.0	0	1
 376.0	0	3
 377.0	0	0
 378.0	0	1
 379.0	0	3
 380.0	0	1
 381.0	1	0
 382.0	0	0
 383.0	0	0
 384.0	0	1
 385.0	0	4
 386.0	0	4
 387.0	0	4
 388.0	0	3
 389.0	0	0
 390.0	0	1
 391.0	0	3
 392.0	0	0
 393.0	0	3
 394.0	0	4
 395.0	0	3
 396.0	0	1
 397.0	0	0
 398.0	0	1
 399.0	0	0
 400.0	0	2
 401.0	0	3
 402.0	0	3
 403.0	0	0
 404.0	0	0
 405.0	1	0
 406.0	0	1
 407.0	0	0
 408.0	0	1
 409.0	0	0
 410.0	0	0
 411.0	0	2
 412.0	0	1
 413.0	0	0
 414.0	0	0
 415.0	1	2
 416.0	0	2
 417.0	0	1
 418.0	0	6
 419.0	3	6
 420.0	0	16
 421.0	0	14
 422.0	2	6
 423.0	3	11
 424.0	5	26
 425.0	4	41
 426.0	11	54
 427.0	6	42
 428.0	1	8
 429.0	3	4
 430.0	0	4
 431.0	0	2
 432.0	0	2
 433.0	0	1
 434.0	0	0
 435.0	0	1
 436.0	0	2
 437.0	0	2
 438.0	0	0
 439.0	0	0
 440.0	0	1
 441.0	0	2
 442.0	0	0
 443.0	0	2
 444.0	0	3
 445.0	0	2
 446.0	0	2
 447.0	0	1
 448.0	0	2
 449.0	0	1
 450.0	0	2
 451.0	0	1
 452.0	1	2
 453.0	0	6
 454.0	0	1
 455.0	0	5
 456.0	0	4
 457.0	0	0
 458.0	0	2
 459.0	0	0
 460.0	0	1
 461.0	0	0
 462.0	0	2
 463.0	0	1
 464.0	0	1
 465.0	0	1
 466.0	0	2
 467.0	0	2
 468.0	0	2
 469.0	0	1
 470.0	0	2
 471.0	1	1
 472.0	0	1
 473.0	0	1
 474.0	0	1
 475.0	0	2
 476.0	0	0
 477.0	0	0
 478.0	0	2
 479.0	0	1
 480.0	0	3
 481.0	0	3
 482.0	0	1
 483.0	0	0
 484.0	0	1
 485.0	0	1
 486.0	0	2
 487.0	0	3
 488.0	0	0
 489.0	0	1
 490.0	1	1
 491.0	0	2
 492.0	0	3
 493.0	0	0
 494.0	0	1
 495.0	0	1
 496.0	0	1
 497.0	0	1
 498.0	0	0
 499.0	0	1
 500.0	0	3
 501.0	0	1
 502.0	0	1
 503.0	0	2
 504.0	0	0
 505.0	0	0
 506.0	0	4
 507.0	0	1
 508.0	0	4
 509.0	0	0
 510.0	0	0
 511.0	0	0
 512.0	0	1
 513.0	0	1
 514.0	0	2
 515.0	0	1
 516.0	0	2
 517.0	0	2
 518.0	0	2
 519.0	0	4
 520.0	0	1
 521.0	0	2
 522.0	0	1
 523.0	0	2
 524.0	0	4
 525.0	0	2
 526.0	0	1
 527.0	0	0
 528.0	0	1
 529.0	0	1
 530.0	0	3
 531.0	0	1
 532.0	0	1
 533.0	0	1
 534.0	0	1
 535.0	0	3
 536.0	0	1
 537.0	0	2
 538.0	0	0
 539.0	0	0
 540.0	0	2
 541.0	0	1
 542.0	0	2
DB 0 MOTIF	POL013.1	MED-1
-546.5	0	2.75
-545.5	0	0.833333
-544.5	0	3.16667
-543.5	0	6
-542.5	0	2.78333
-541.5	0	2.66667
-540.5	0	0.783333
-539.5	0	3.83333
-538.5	0	1.33333
-537.5	0	1.5
-536.5	0	4.11667
-535.5	0	2
-534.5	0	1.5
-533.5	0.833333	1.08333
-532.5	0	2.08333
-531.5	0	1.75
-530.5	0	2.33333
-529.5	0	3.28333
-528.5	0	3.58333
-527.5	0	0.733333
-526.5	0	2.91667
-525.5	0	2.08333
-524.5	0	2.78333
-523.5	0	1.91667
-522.5	0	2
-521.5	0.25	0.67619
-520.5	0	2.66667
-519.5	0.583333	1.25
-518.5	0	1.25
-517.5	0	0
-516.5	0	4.58333
-515.5	0	2.5
-514.5	0.25	4.5
-513.5	0	1.5
-512.5	0	2.03333
-511.5	0	2.83333
-510.5	0	2.70833
-509.5	0	1.25
-508.5	0	3
-507.5	0	1.58333
-506.5	0	3.16667
-505.5	0	1.33333
-504.5	0	2.25
-503.5	0	1.64286
-502.5	0.0909091	2.03333
-501.5	0	2.25
-500.5	0	2.16667
-499.5	0	4.77778
-498.5	0	1
-497.5	0	0.25
-496.5	0.833333	4.33333
-495.5	0	2.6
-494.5	0	7.15
-493.5	0	3.58333
-492.5	0	1.22619
-491.5	0	4.5
-490.5	0	0.5
-489.5	0.45	1.16667
-488.5	0.25	0.45
-487.5	0	1.83333
-486.5	0	2.14286
-485.5	0	4.25
-484.5	0	2.33333
-483.5	0	1.75
-482.5	0.5	3.2
-481.5	0.5	2.75
-480.5	0	1.03333
-479.5	0	2.5
-478.5	0	4.42619
-477.5	0	2.5
-476.5	0	2.5
-475.5	0	4.29167
-474.5	0.166667	0.125
-473.5	0	3.86667
-472.5	0	2.03333
-471.5	0	3.08333
-470.5	0	1.7
-469.5	0	3.5
-468.5	0	0.833333
-467.5	0	3.83333
-466.5	0	0.2
-465.5	0	4
-464.5	0	2.66667
-463.5	0.142857	3.7
-462.5	0	5.78333
-461.5	0	2.73333
-460.5	0	2.80952
-459.5	0	1.2
-458.5	0.0909091	0.666667
-457.5	0	1
-456.5	0.142857	2.86667
-455.5	0	2.25
-454.5	0	2.41667
-453.5	0	1.66667
-452.5	0	3.66667
-451.5	0	3.16667
-450.5	0	4.33333
-449.5	1	2.5
-448.5	0	1.83333
-447.5	0	1.75
-446.5	0	3.66667
-445.5	0	5.25
-444.5	0	4
-443.5	0	3.03333
-442.5	0	1.5
-441.5	0	5.66667
-440.5	0	1.36667
-439.5	0	3.66667
-438.5	0	3.08333
-437.5	0	1.19444
-436.5	0	2.5
-435.5	0	2.66667
-434.5	0	1.58333
-433.5	0	1.33333
-432.5	0	1.2
-431.5	0	4.53333
-430.5	0	3.03333
-429.5	0	1
-428.5	0	2.91667
-427.5	0	3.95833
-426.5	0	4.16667
-425.5	0	1.83333
-424.5	0	1.25
-423.5	0	4.28333
-422.5	0	2.33333
-421.5	1	3.08333
-420.5	0.25	4.2
-419.5	0	1.5
-418.5	0.5	1.5
-417.5	0	1.5
-416.5	0	0.2
-415.5	0	1.5
-414.5	0	3.33333
-413.5	0	1.80952
-412.5	0	0.2
-411.5	0	2.75
-410.5	0	2.25
-409.5	0	1.66667
-408.5	0	2.75
-407.5	0	4.2
-406.5	0	2
-405.5	0.25	1.66667
-404.5	0	2.08333
-403.5	0	1.91667
-402.5	0	0.666667
-401.5	0.25	3
-400.5	0	4.33333
-399.5	0	2.08333
-398.5	0	3.78333
-397.5	0	4.05
-396.5	0	2.66667
-395.5	0	2.5
-394.5	0	1.5
-393.5	0.5	3.83333
-392.5	0	3.5
-391.5	0	4.33333
-390.5	0.333333	1.58333
-389.5	0	2.25
-388.5	0	0.333333
-387.5	0	1.83333
-386.5	0.333333	2.33333
-385.5	0	3.83333
-384.5	0	2.75
-383.5	0	2.08333
-382.5	0	2.83333
-381.5	0.25	3.33333
-380.5	0	3.58333
-379.5	0.5	2.45
-378.5	0	2.03333
-377.5	0.2	0.95
-376.5	0.2	1.66667
-375.5	0	2
-374.5	0	3.58333
-373.5	0	5
-372.5	0	4.33333
-371.5	0	1.16667
-370.5	0	3.30952
-369.5	0	2.58333
-368.5	0	2.33333
-367.5	0	0.866667
-366.5	0	1
-365.5	0	3.11667
-364.5	1	1.66667
-363.5	0	3.28333
-362.5	0	0.333333
-361.5	0	2.66667
-360.5	0.5	1.61667
-359.5	0	4.83333
-358.5	0.142857	0.958333
-357.5	0	4.25
-356.5	0	1.325
-355.5	0	0.333333
-354.5	0	4.01786
-353.5	0	1.5
-352.5	0	2.58452
-351.5	0	1.95
-350.5	0.5	1.2
-349.5	0	0.97619
-348.5	0	5.86905
-347.5	0	1.83333
-346.5	0	1.66667
-345.5	0	1.29167
-344.5	0	1.75
-343.5	0.2	2.2
-342.5	0	4.16667
-341.5	0	2.83333
-340.5	0	2.69444
-339.5	0	1.5
-338.5	0	3.33333
-337.5	0.111111	2.08333
-336.5	0	1.2
-335.5	0	2.83333
-334.5	0	2.575
-333.5	0	2.33333
-332.5	0	2.36667
-331.5	0.333333	2.53333
-330.5	0	1
-329.5	0	0.866667
-328.5	0	2.75
-327.5	0	2.25
-326.5	0	1
-325.5	0	1.75
-324.5	0	1.03333
-323.5	0	1
-322.5	0	2.66667
-321.5	0	2
-320.5	0	0.916667
-319.5	0	3.58333
-318.5	0	4.08333
-317.5	0	2.95833
-316.5	0	1.75
-315.5	0	3.08333
-314.5	0	4.41667
-313.5	0	1.53333
-312.5	1	1
-311.5	0.25	1.83333
-310.5	0	2.25
-309.5	0	2.125
-308.5	0	3.25
-307.5	0	3.61667
-306.5	0	3.08333
-305.5	0.166667	2.2
-304.5	0	2.5
-303.5	0	2.37619
-302.5	0	2.5
-301.5	0	3.29167
-300.5	0	3.67619
-299.5	0	4.7
-298.5	0.166667	1.75
-297.5	0	3.53333
-296.5	0	1.80952
-295.5	0	2.75
-294.5	0	1.78333
-293.5	0	3.08333
-292.5	0.333333	1.25
-291.5	0	2.67619
-290.5	0	0.833333
-289.5	0	1.03333
-288.5	0	3.16667
-287.5	0	2.47619
-286.5	0	2.16667
-285.5	0.5	2.91667
-284.5	0.5	3.33333
-283.5	1	1.65
-282.5	0	2.33333
-281.5	0	2.91667
-280.5	1	2.5
-279.5	0	2.33333
-278.5	0	2.16667
-277.5	0	1
-276.5	0	2.97619
-275.5	0	1.45
-274.5	0	1.47619
-273.5	0	4
-272.5	0	3.75
-271.5	0.5	3.03333
-270.5	0	3.60119
-269.5	0	4.66667
-268.5	0	2.58333
-267.5	0.333333	2.2
-266.5	0.333333	1.66667
-265.5	0	3.66667
-264.5	0	4
-263.5	0	2.5
-262.5	0	3.06667
-261.5	0	3.5
-260.5	0	1
-259.5	0	2.75
-258.5	0	2.91667
-257.5	0	0.958333
-256.5	0	2.58333
-255.5	0.333333	4.53333
-254.5	0	2.95833
-253.5	0	1.16667
-252.5	1.5	1.95
-251.5	0	1
-250.5	0	5.25
-249.5	0	1.33333
-248.5	0	3.66667
-247.5	0.333333	2
-246.5	0	0.361111
-245.5	0	6.33333
-244.5	0	1.78333
-243.5	0.2	3.39286
-242.5	0	3.65
-241.5	0	1.5
-240.5	0	3.53333
-239.5	0	3.33333
-238.5	0.2	2.5
-237.5	0	2.08333
-236.5	0	5.58333
-235.5	0	2
-234.5	0	1.7
-233.5	0	3.25
-232.5	0	3.39286
-231.5	0	1.25
-230.5	0	0.75
-229.5	0.166667	2.11667
-228.5	0	3
-227.5	0	3
-226.5	0	1.33333
-225.5	0	4.58333
-224.5	0	6.29167
-223.5	0	2.91667
-222.5	0	3.72619
-221.5	0	1.86667
-220.5	0	4.08333
-219.5	0	4.25
-218.5	0	1.91667
-217.5	0	3.33333
-216.5	0	1.03333
-215.5	0.166667	2.25
-214.5	0	4.25
-213.5	0.5	5
-212.5	0	3.2
-211.5	0.25	4.41667
-210.5	0	1.83333
-209.5	0	2.75
-208.5	0	2.58333
-207.5	0.25	4.28333
-206.5	0.333333	2.95238
-205.5	0	1.33333
-204.5	0.166667	1.47619
-203.5	0	2.33333
-202.5	0	6.91667
-201.5	0	3.33333
-200.5	0	1.91667
-199.5	0	2.16667
-198.5	0.333333	3.41667
-197.5	0	4.58333
-196.5	0	1.75
-195.5	0	4.83333
-194.5	0	1.61667
-193.5	0.5	2.1
-192.5	0	1.16667
-191.5	0	2.5
-190.5	0	2
-189.5	0	1.83333
-188.5	0	2.41667
-187.5	0	3.45
-186.5	0.25	2.66667
-185.5	0	4.25
-184.5	0	3.58333
-183.5	0	5.04167
-182.5	0	2.53333
-181.5	0	3.03333
-180.5	0.142857	3.22619
-179.5	0	1.58333
-178.5	0	4.33333
-177.5	1	0.583333
-176.5	0	3.5873
-175.5	0	2.25
-174.5	0	6.83333
-173.5	0	1.83333
-172.5	0	2.16667
-171.5	0	2.16667
-170.5	0	4.41667
-169.5	0	4.41667
-168.5	0	3.41667
-167.5	0	1.45
-166.5	0	4.98333
-165.5	0	2.5
-164.5	0	4.95
-163.5	0.2	1.6
-162.5	0.5	1.08333
-161.5	0	2.58333
-160.5	0	5.73333
-159.5	0.2	2.08333
-158.5	0.333333	4.61667
-157.5	1	2.58333
-156.5	0.25	2.66667
-155.5	0.2	4.33333
-154.5	0	4
-153.5	0	2.66667
-152.5	0	4.41667
-151.5	0	4.16667
-150.5	0	2.67619
-149.5	0	2.05952
-148.5	0	2.16667
-147.5	0	2
-146.5	0	5.86667
-145.5	0	2.58333
-144.5	0	3
-143.5	0	0.5
-142.5	0	3.5
-141.5	0	4.01786
-140.5	0	0.5
-139.5	0	1.33333
-138.5	0	4.58333
-137.5	0.5	4.85
-136.5	0	2.58333
-135.5	0	5
-134.5	0	2
-133.5	0	3.33333
-132.5	0	5.42619
-131.5	0	2.83333
-130.5	0.5	2.58333
-129.5	0	3.48333
-128.5	0.142857	4.08333
-127.5	0	3.5
-126.5	0.5	6.33333
-125.5	0.5	1.5
-124.5	0	1.5
-123.5	0.333333	1.91667
-122.5	0.333333	3.75
-121.5	0	6.41667
-120.5	0	5
-119.5	0	0.666667
-118.5	0	2.25
-117.5	0	3.61905
-116.5	0	4.53333
-115.5	0	4.36667
-114.5	0	2.33333
-113.5	0.333333	2.66667
-112.5	0	1.75
-111.5	0	3
-110.5	0	1.66667
-109.5	0.2	1.13333
-108.5	0	3.03333
-107.5	0	2.11667
-106.5	0.5	6
-105.5	0	3.08333
-104.5	0	3.03333
-103.5	0	3
-102.5	0	2.33333
-101.5	0	2.16667
-100.5	0	3.41667
 -99.5	0	3.08333
 -98.5	0	2.7
 -97.5	0	3.53333
 -96.5	0	4.25
 -95.5	0	2.92619
 -94.5	0	3.72619
 -93.5	0	3.25
 -92.5	0	7.66667
 -91.5	0	4.25
 -90.5	0.5	2.58333
 -89.5	0	2.08333
 -88.5	0	3.16667
 -87.5	0	5.7
 -86.5	1	5.11667
 -85.5	0	3.5
 -84.5	0	1.39286
 -83.5	0	2.03333
 -82.5	1.08333	2.78333
 -81.5	0	3.16667
 -80.5	0	2.89286
 -79.5	0	2.99286
 -78.5	0	1.83333
 -77.5	0	1.45
 -76.5	0	4.72619
 -75.5	0	2.7
 -74.5	0	5.58333
 -73.5	0	2.58333
 -72.5	0	4.56667
 -71.5	0	2.55119
 -70.5	0	5.11667
 -69.5	0	5.4
 -68.5	0	3.75
 -67.5	0	6.50952
 -66.5	0.5	2.95
 -65.5	0	5.25
 -64.5	1	6.11667
 -63.5	0	3.78333
 -62.5	0	2.16667
 -61.5	0	3.58333
 -60.5	0	5.03333
 -59.5	0	2.11667
 -58.5	0	3.48333
 -57.5	0.5	4.48333
 -56.5	0	4.25
 -55.5	0	0.67619
 -54.5	0	4.28333
 -53.5	0	5.7
 -52.5	0	2.08333
 -51.5	0	6.17619
 -50.5	0	5
 -49.5	0.5	2.41667
 -48.5	0	4.75
 -47.5	0	2.08333
 -46.5	0	3.83333
 -45.5	0.333333	1.08333
 -44.5	0	6.08333
 -43.5	0	3.61667
 -42.5	0	4.58333
 -41.5	0.142857	0.809524
 -40.5	0	2.75
 -39.5	0.333333	4.08333
 -38.5	0	2.97619
 -37.5	0	5.98333
 -36.5	0	4.41667
 -35.5	0.75	4.73333
 -34.5	0	1.9
 -33.5	0.25	3
 -32.5	0	1.98333
 -31.5	0	4.7
 -30.5	0	1.75
 -29.5	0.333333	4.91667
 -28.5	0	2.25
 -27.5	0	3.25
 -26.5	0.111111	4.98333
 -25.5	0	2.6
 -24.5	0	1.66667
 -23.5	0	2
 -22.5	0	5.19167
 -21.5	0	4
 -20.5	0.0909091	4.66667
 -19.5	0.25	3.45
 -18.5	0	4.97619
 -17.5	0.5	4.45
 -16.5	0	1.81111
 -15.5	0	1.83333
 -14.5	0.333333	4.75
 -13.5	0	2.53333
 -12.5	0	3.68333
 -11.5	0.333333	4.28333
 -10.5	0	3.5
  -9.5	0.333333	3.75
  -8.5	0	3.7
  -7.5	0.333333	2.66667
  -6.5	0	3.53333
  -5.5	0	2.45
  -4.5	0	4.58333
  -3.5	0	6
  -2.5	0.0909091	4.15
  -1.5	0	4.53333
  -0.5	0	5.5
   0.5	0	5.04167
   1.5	0	5.75
   2.5	0	4.25
   3.5	0	3.7
   4.5	0	3.05
   5.5	0.25	4.97619
   6.5	0.25	1.15833
   7.5	0	3
   8.5	0	7.41667
   9.5	0	4.8373
  10.5	0	2.66667
  11.5	0.333333	4.16667
  12.5	0	2.48333
  13.5	0.333333	4.86667
  14.5	0	3.16667
  15.5	0	3
  16.5	0	8.08333
  17.5	0	3.7
  18.5	0	7.31667
  19.5	0	5.41667
  20.5	0	5.33333
  21.5	0	2.25
  22.5	0	7.81667
  23.5	0.45	6.375
  24.5	0	2.25
  25.5	0	5.67619
  26.5	0	7.86667
  27.5	0	3.36667
  28.5	0	4.2
  29.5	0	2.25
  30.5	0	4.66667
  31.5	0.25	3.41667
  32.5	0	4.76667
  33.5	0	4.25
  34.5	0	4.23333
  35.5	0	6.25
  36.5	0	3.5
  37.5	0	5.5
  38.5	0	3.2
  39.5	0.75	6.01111
  40.5	0	5.75
  41.5	0	5.41667
  42.5	0	6.47619
  43.5	0.166667	3.5
  44.5	0	4.03333
  45.5	0.25	5.81667
  46.5	0	4.79167
  47.5	0	4.36667
  48.5	0.25	6.94167
  49.5	0	8.03333
  50.5	0	3.58333
  51.5	0	1.25
  52.5	0	8.08333
  53.5	0	4.98333
  54.5	0	4.7
  55.5	0.5	4.75
  56.5	0	4.16667
  57.5	0.833333	4.16667
  58.5	0.5	5.43333
  59.5	0.142857	5.03333
  60.5	0	4.73333
  61.5	0	0.125
  62.5	0	4.66667
  63.5	0	3.30952
  64.5	0.5	2.54167
  65.5	0.5	5.53333
  66.5	0.25	5.61667
  67.5	0	5.47619
  68.5	0	3.66667
  69.5	0	5.91667
  70.5	0.333333	4.7
  71.5	0	6.03333
  72.5	0.5	6.80952
  73.5	0	3.83333
  74.5	0	5.5
  75.5	0	2.89286
  76.5	0	2.81667
  77.5	0	3.83333
  78.5	0	7.36667
  79.5	0	6.47778
  80.5	0	3.36667
  81.5	1	5.70833
  82.5	0	7.95
  83.5	0	2.83333
  84.5	0	4.83333
  85.5	0	4.2
  86.5	0.2	7.5
  87.5	0.333333	4.5
  88.5	0	4.46667
  89.5	0	3.86667
  90.5	0	5.25
  91.5	0	4.08333
  92.5	0.5	3.16667
  93.5	0	1.53333
  94.5	0	8.03333
  95.5	0	7.25397
  96.5	0	2.14286
  97.5	1	7.39444
  98.5	0	3.50952
  99.5	0	7.23333
 100.5	0	3.11667
 101.5	0	7.45
 102.5	0	6.16667
 103.5	0	5.76786
 104.5	0	2.33333
 105.5	0.25	7.03333
 106.5	0	5.03333
 107.5	0	3.83333
 108.5	0.25	4.86667
 109.5	0	3.08333
 110.5	0.25	1.95
 111.5	0	6.93333
 112.5	0	6.16667
 113.5	0	6.11667
 114.5	0	6.81944
 115.5	0	3.91667
 116.5	0.25	2.33333
 117.5	0	5
 118.5	0	1.53333
 119.5	0	5.25
 120.5	0	6.95
 121.5	0.2	2.16667
 122.5	0	7.05952
 123.5	0	2.71667
 124.5	0	4.61667
 125.5	0.5	5.91071
 126.5	0	7.75
 127.5	0	4
 128.5	0.333333	5.25
 129.5	0	7.18333
 130.5	0	7.08333
 131.5	0	7.36667
 132.5	0.5	7.03333
 133.5	0	4.28333
 134.5	0	6.39286
 135.5	0	5.36667
 136.5	0	3.41667
 137.5	0.25	9.36667
 138.5	0.111111	4.5
 139.5	0	3.91667
 140.5	0	5.25
 141.5	0	1.9
 142.5	0.25	6.80952
 143.5	0	7.91667
 144.5	0.2	7.25
 145.5	0	3.11667
 146.5	0	5.89286
 147.5	0	3.4
 148.5	0.311111	8.91667
 149.5	0	4.86786
 150.5	1	4.41667
 151.5	0.25	4.91667
 152.5	0.142857	5.16667
 153.5	0	6.25
 154.5	0	7.16667
 155.5	0.25	6.50952
 156.5	0.25	7.375
 157.5	0	3.98333
 158.5	0	3.64444
 159.5	0	4.58333
 160.5	0	4.83333
 161.5	0	5.93333
 162.5	0	5.04286
 163.5	0.5	4.78333
 164.5	0	5.5
 165.5	0.333333	5.58333
 166.5	0	1.60119
 167.5	0	6.7
 168.5	0.142857	1.83333
 169.5	0.5	9.06667
 170.5	0.5	10.05
 171.5	0	5.83333
 172.5	0.47619	7.75952
 173.5	0	4
 174.5	0	5.65
 175.5	1.5	5.66667
 176.5	0	4.77778
 177.5	0	6.16667
 178.5	0.111111	3.5
 179.5	1	6.22619
 180.5	0	3.95
 181.5	0.916667	13.7
 182.5	0	9.79167
 183.5	0	5.14286
 184.5	0	2.80952
 185.5	0.333333	8.60833
 186.5	0	6.53333
 187.5	0	12.4917
 188.5	1	4.33333
 189.5	0	9.16667
 190.5	0	6.75
 191.5	0	8.95
 192.5	0	4.11667
 193.5	0	5.75
 194.5	0.666667	5.14286
 195.5	0.25	4.41667
 196.5	0	4.25
 197.5	0	0.7
 198.5	0	3.28333
 199.5	0.2	7.2
 200.5	0.333333	4.72778
 201.5	0	3.61667
 202.5	0	8.14444
 203.5	0	6.56667
 204.5	0	4.66667
 205.5	0	4.625
 206.5	0.5	7.0873
 207.5	0	9.47619
 208.5	0.5	4.03333
 209.5	0	7.35
 210.5	0	5.53333
 211.5	0.25	6.83333
 212.5	0	4.33333
 213.5	0	7.11667
 214.5	0	10.6167
 215.5	0.666667	8.61667
 216.5	0	5.33333
 217.5	0	4.90833
 218.5	0.333333	6.7
 219.5	0	7.01111
 220.5	0	6.36667
 221.5	0	10.0095
 222.5	0	4.97619
 223.5	0.333333	4.275
 224.5	0	7
 225.5	0.25	6.58333
 226.5	1.5	8.5
 227.5	0	7
 228.5	0.75	6.36667
 229.5	0	6.16667
 230.5	0	9.1
 231.5	0	4.81667
 232.5	0.533333	3.91667
 233.5	0	9.5
 234.5	0	5.875
 235.5	0	4.86667
 236.5	1	8.91667
 237.5	0.309524	6.86667
 238.5	0.25	6.16667
 239.5	0	6.95
 240.5	0	7.66667
 241.5	0	9.41667
 242.5	0.25	6
 243.5	0.333333	5.03333
 244.5	0	5.77778
 245.5	0	5.86667
 246.5	0.2	6.71111
 247.5	0	11.5833
 248.5	0	10.6583
 249.5	0.25	2.95952
 250.5	0	5.16667
 251.5	0	8.95
 252.5	0	5.16667
 253.5	0	4.80952
 254.5	0	6.80952
 255.5	0	5.79167
 256.5	1	14.75
 257.5	0.2	11.3333
 258.5	1	6.56667
 259.5	0	6.11667
 260.5	0	4.5
 261.5	0	7.22619
 262.5	0.833333	10.2417
 263.5	0	7.36667
 264.5	0.5	6.41667
 265.5	0.2	6.5
 266.5	0.333333	7.5
 267.5	0.25	4.33333
 268.5	0	10.8857
 269.5	0.333333	6.39444
 270.5	0.25	7.75
 271.5	0.5	5.45
 272.5	0	7.2
 273.5	0	7.41667
 274.5	0	6.16667
 275.5	0.333333	9.83333
 276.5	0	4.92619
 277.5	0	8.7
 278.5	0	8.58333
 279.5	1	8.49167
 280.5	0	7.64286
 281.5	0	12.0333
 282.5	0.333333	8.61111
 283.5	0	9.65833
 284.5	0	6.5
 285.5	0.333333	6.58333
 286.5	0.583333	7.95238
 287.5	0	8.95
 288.5	0	10.5333
 289.5	0	6.83333
 290.5	0	7
 291.5	0	11.5095
 292.5	0	9.45
 293.5	0.5	7.33333
 294.5	0	12.4833
 295.5	0	13.6667
 296.5	0	3.33333
 297.5	0.333333	5.33333
 298.5	0.5	9.5
 299.5	0	4.25
 300.5	0.333333	10.8667
 301.5	0.2	11.1762
 302.5	0	8.42619
 303.5	0.333333	6.16667
 304.5	0	10.75
 305.5	0	9.22619
 306.5	0	9.91667
 307.5	0	8.28333
 308.5	0	9.52778
 309.5	0.166667	7.5
 310.5	0	9.75
 311.5	0.583333	10.95
 312.5	0	13.45
 313.5	0	12.025
 314.5	0	10.3167
 315.5	0	11.6167
 316.5	0	12.2833
 317.5	0.333333	14.1429
 318.5	0	7.11667
 319.5	0	14.95
 320.5	0	12.3333
 321.5	0	12.0595
 322.5	0	8.14286
 323.5	0.333333	10.3333
 324.5	0.833333	9.05952
 325.5	0.416667	7.34286
 326.5	0.111111	9
 327.5	0	13.1667
 328.5	0.5	8.33333
 329.5	0	10.95
 330.5	0.5	12.5595
 331.5	0.111111	8.58333
 332.5	0	6.31667
 333.5	0	9.33333
 334.5	0.833333	12.0417
 335.5	0	10.9583
 336.5	0.444444	14.1762
 337.5	0	7.75
 338.5	0	11.0667
 339.5	0	4.7
 340.5	0	10.7595
 341.5	0.2	12.75
 342.5	0	10.454
 343.5	0	9.64286
 344.5	0	10.5
 345.5	1.2	12.3095
 346.5	0.2	7.16667
 347.5	0.25	4.74286
 348.5	0.166667	11.6762
 349.5	0.142857	13.5
 350.5	1	9.66667
 351.5	1	10.4333
 352.5	0.333333	6.53333
 353.5	0	10.1167
 354.5	0	11.7333
 355.5	0	7.33333
 356.5	0	14.7333
 357.5	0.590909	9.61667
 358.5	0	8.33333
 359.5	0.25	10.9917
 360.5	1	8.66667
 361.5	0	15.25
 362.5	0	10.0333
 363.5	0.25	13.5833
 364.5	0	13.55
 365.5	0.5	10.9167
 366.5	0	11.45
 367.5	0	8.47619
 368.5	0.666667	12.4857
 369.5	0	10.8929
 370.5	0	6.86667
 371.5	0	15.9024
 372.5	0	12.325
 373.5	0	14.0667
 374.5	0.666667	13.45
 375.5	0.333333	13.15
 376.5	0	10.5
 377.5	0	5.53333
 378.5	0.166667	14.7833
 379.5	0	9.16667
 380.5	0	11.2179
 381.5	1	14.9083
 382.5	0.2	11.25
 383.5	1	8.28333
